Start,End,Cycle,Line,Equipment,Part,Parameter,Expected_value_min,Expected_value_max,Value,Date
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,109.35,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,108.11,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,14.47,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,152.8,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,141.96,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.52,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,150.97,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,147.1,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.18,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,122.33,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,121.06,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,89.58,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,109.8,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,109.35,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,9.22,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,123.37,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,122.26,NULL
10:00:00 PM,12:00:00 AM,8,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,121.14,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,7.01,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1326.86,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,17.68,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,104.12,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,105.23,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,12.26,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,152.66,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,139.76,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.89,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,145.53,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,136.95,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,29.81,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,115.1,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,120.81,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,94.99,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,99.26,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,109.24,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,6.2,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,117.63,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,121.43,NULL
12:00:00 AM,2:00:00 AM,9,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,119.8,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,5.05,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1544.26,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,7.29,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,109.54,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,107.68,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,12.11,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,151.78,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,141.54,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.5,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,147.31,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,135.34,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.2,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,121.37,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,115.3,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,82.52,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,123.58,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,108.34,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,9.23,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,81.37,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,121.62,NULL
2:00:00 AM,4:00:00 AM,10,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,115.76,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,5.14,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,2001.71,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,17.63,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,105.31,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,107.96,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,8.96,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,151.02,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,136.67,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.49,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,149.13,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,139.43,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.21,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,123.71,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,123.11,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,122.7,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,80.45,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,109.64,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,10.49,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,120.34,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,119.18,NULL
4:00:00 AM,6:00:00 AM,11,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,122.49,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,5.51,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1500.69,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,12.67,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,106.26,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,106.62,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,8.26,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,152.46,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,136.14,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.92,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,152.62,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,135.24,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,29.78,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,120.95,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,123.21,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,101.77,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,82.81,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,109.64,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,10.89,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,55.45,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,119.98,NULL
6:00:00 AM,8:00:00 AM,12,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,123.04,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,7.44,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1962.13,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,13.41,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,105.9,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,100.25,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,8.35,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,151.78,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,137.98,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.93,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,154.23,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,135.23,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.23,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,122.93,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,122.34,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,76.29,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,114,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,107.79,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,13.76,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,89.78,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,121.85,NULL
8:00:00 AM,10:00:00 AM,13,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,121.84,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,11.96,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1392.93,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,5.64,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,106.06,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,102.51,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,9.58,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,147.72,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,138.48,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.46,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,150.27,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,136.6,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.24,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,117.97,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,123.24,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,87.53,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,99.17,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,109.78,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,14.27,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,96.45,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,119.15,NULL
10:00:00 AM,12:00:00 PM,14,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,116.06,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,7.6,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,2002.58,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,12.36,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,105.03,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,109.79,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,11.04,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,152.1,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,137.31,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.95,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,149.99,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,144.9,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.25,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,120.24,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,119.09,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,116.42,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,71.35,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,100.65,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,11.45,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,86.81,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,119.06,NULL
12:00:00 PM,2:00:00 PM,15,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,123.49,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,7.47,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1380.18,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,15.54,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,100.5,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,109.93,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,9.82,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,150.29,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,142.8,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.96,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,151.51,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,138.21,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,29.74,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,119.86,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,118.06,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,124.52,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,70.79,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,105.99,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,6.45,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,65.15,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,124.15,NULL
2:00:00 PM,4:00:00 PM,16,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,120.57,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,12.11,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1448.95,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,8.65,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,108.17,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,101.14,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,13.42,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,151.57,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,136.99,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.43,NULL
